KANAL;typ;nazwa_dluga;Nazwa_krotka;Rozdzielczosc;USI;EPG_ID;typ_kanalu;male_logo;duze_logo;Lista_praw;ON_ID;TS_ID;S_ID;Type;IP;Port;Protocol;Service_Name;Content_Rights;
0;MOZAIKA;;;;;;;;;;;T01.00.84_E01.01.01;
253;Filmy i seriale;Polsat Romans;Polsat Romans;SD;479;14229;IP;222A9DC29D4123325598C201318B78DD37CD137B.png;F2E85416454DAABE599C3B7171E8013FECFBF540.png; ;1;65;164;1;232.0.21.152;5500;0;;1;T01.00.84_E01.01.01;
254;Filmy i seriale;Polsat 2 HD;Polsat 2 HD;HD;524;14139;IP;88ED9BB9747714266F3085573C59775EE79E1106.png;5D6D4C7387162A01739C43B2879F26A6FDA0E045.png; ;1;295;394;1;232.0.20.1;5500;1;;1;T01.00.84_E01.01.01;
266;Premium;HBO HD;HBO HD;HD;34;14165;IP;9C13E0E35D30E8935C1A95848F815136FF6BFEAD.png;4872EC13057AC726D7F7BB6B4CF22C0E6C13C2BE.png; 3 ;1;255;354;1;232.0.21.226;5500;0;;1;T01.00.84_E01.01.01;
267;Premium;HBO2 HD;HBO2 HD;HD;35;14147;IP;DC4F3A23FA49A8D193FD81B7735C5FB2A2313A58.png;45B56A10BDEE95FA4453DE65BAD9AAECB747F0FB.png; 3 ;1;256;355;1;232.0.21.227;5500;0;;1;T01.00.84_E01.01.01;
268;Premium;HBO3 HD;HBO3 HD;HD;36;14148;IP;ECA4564D8DACB920332E36FAC7B56BC79E36D587.png;450DF49CEC2923B82E7F2E546B54F13D99D257EE.png; 3 ;1;257;356;1;232.0.21.228;5500;0;;1;T01.00.84_E01.01.01;
270;Premium;Cinemax HD;Cinemax HD;HD;57;14149;IP;B0F06B027B7E81B455637204B55DD92D921346C9.png;B0F06B027B7E81B455637204B55DD92D921346C9.png; 4 ;1;258;357;1;232.0.21.229;5500;0;;1;T01.00.84_E01.01.01;
271;Premium;Cinemax 2 HD;Cinemax 2 HD;HD;58;14150;IP;B0419448189805EB3E622BAD8F5E8CE6C4D43AE8.png;B0419448189805EB3E622BAD8F5E8CE6C4D43AE8.png; 4 ;1;259;358;1;232.0.21.230;5500;0;;1;T01.00.84_E01.01.01;
277;Premium;Canal+;Canal+;HD;416;14206;IP;C198E789590F890FA8066BCB7A126D1D1BB51C8B.png;F19594551394349F94B3C8A9B85388886921AEA5.png; 8 ;1;234;333;1;232.0.21.31;5500;0;;1;T01.00.84_E01.01.01;
278;Premium;Canal+ Film;Canal+ Film;HD;420;14204;IP;A2832355361DA12051353335CD9022B9E73BA192.png;D55909BD1B16D332E23A55646DE51CE851FFE496.png; 9 ;1;230;329;1;232.0.21.50;5500;0;;1;T01.00.84_E01.01.01;
279;Premium;Canal+ Family;Canal+ Family;HD;419;14202;IP;E4CC14797E7A6B29EC390E4A42DDDD7380E7EFB7.png;C9041E1B83C0FCB21444A623AF844592B1841795.png; 11 ;1;232;331;1;232.0.21.49;5500;0;;1;T01.00.84_E01.01.01;
280;Premium;Canal+ >>1;Canal+ >>1;HD;417;14203;IP;D60532D1F8BBB98DFF38B6F167631998ADC3F2C2.png;4EF14911DF71801596D59A787B691740C00A3521.png; 7 ;1;231;330;1;232.0.21.45;5500;0;;1;T01.00.84_E01.01.01;
281;Premium;Canal+ Seriale;Canal+ Seriale;HD;421;14205;IP;24C589E61D50687E8FC400064815DCCE599FFA6D.png;3FE12AD8D0ADFE177A046E933BE62DCFE4C2AC31.png; 10 ;1;233;332;1;232.0.21.53;5500;0;;1;T01.00.84_E01.01.01;
282;Premium;Canal+ Sport;Canal+ Sport;HD;409;14207;IP;96E9D7B17DED44302392E06B55BA428D74CAC7EE.png;310E660CC85C270252BDFCE7A206867661294F4A.png; 16 ;1;354;453;1;232.0.21.32;5500;0;;1;T01.00.84_E01.01.01;
283;Premium;Canal+ Sport 2;Canal+ Sport 2;HD;410;14253;IP;84A73E40632EFA006A8A16BF3760AAFA5994E3F6.png;D81EABD1C08941F60A21E0E5207E50B1AD4FB74A.png; 15 ;1;47;146;1;232.0.21.33;5500;0;;1;T01.00.84_E01.01.01;
284;Premium;Canal+ Discovery;Canal+ Discovery;HD;418;14254;IP;7FB08F01B2CF5D016EBC449952ECC2BE7DA0A8BE.png;209F4D71FD0BD993BB97D0F13C1A45BEF9DC2A7F.png; 12 ;1;239;338;1;232.0.21.46;5500;0;;1;T01.00.84_E01.01.01;
288;Premium;FilmBox Extra HD;FilmBox Extra HD;HD;424;14151;IP;BD957ECE7CD1CFFB1ED54D465D37DC07F5E7151D.png;27270D88A6EE93B54BA0BED84AD14F823276EB18.png; 5 ;1;72;171;1;232.0.21.62;5500;0;;1;T01.00.84_E01.01.01;
289;Premium;FilmBox Premium HD;FilmBox Premium HD;HD;425;14152;IP;C8512B6E45B1269BEB031ED54701EC6A9B6D719C.png;F18298091B2225383304169CA02D60A531A2F42D.png; 5 ;1;62;161;1;232.0.21.64;5500;0;;1;T01.00.84_E01.01.01;
290;Premium;FilmBox Family;FilmBox Family;SD;434;14153;IP;39266B3A96BA0D0131E26B71F3A6A17B6761E84E.png;6D8A23F8F78F8A1E722B8AD89F0F571D07FB5974.png; 5 ;1;67;166;1;232.0.18.3;5500;1;;1;T01.00.84_E01.01.01;
291;Premium;FilmBox Action;FilmBox Action;SD;433;14198;IP;DA8932748050BEC2D5561CCE2BE365C4A65541B3.png;056CABD0362C299897250840ED71A7B61FAEA9C7.png; 5 ;1;121;220;1;232.0.21.82;5500;0;;1;T01.00.84_E01.01.01;
292;Premium;FightBox HD;FightBox HD;HD;517;14197;IP;BB92E4B401EF0465DF56CEC9F47DEF614E509B46.png;089217CFAE2146DCDA497B6AC1BE5FC6EE7D92E0.png; ;1;271;370;1;232.0.20.5;5500;1;;1;T01.00.84_E01.01.01;
293;Premium;FilmBox Arthouse;FilmBox Arthouse;SD;518;14277;IP;6C980000AEA093E4FD992A3F23600843933BBEBD.png;48F21FCE748BF9A658CC250538CDBEE9630BE24D.png; ;1;227;326;1;232.0.21.154;5500;0;;1;T01.00.84_E01.01.01;
300;Inne kana\u0142y;Promo VOD 4 ;Promo VOD 4 ;HD;582;14243;IP;361C9B0093EDF4944F4A3A467BDAFC49A828AD90.png;E373D5B55116C64D4B75A3A78CD89521657635B5.png; ;1;373;472;1;232.0.7.6;5500;0;;1;T01.00.84_E01.01.01;
331;Lifestyle i rozrywka;TVN Style;TVN Style;SD;468;15016;IP;4171E5BDE56D394C66C2B18736E0E817DD2AB57A.png;2642AC5AE47354814EE96D9BD7E488BAA5D8AE53.png; 2 ;1;40;139;1;232.0.19.8;5500;1;;1;T01.00.84_E01.01.01;
332;Lifestyle i rozrywka;TVN Turbo;TVN Turbo;SD;469;15010;IP;1A0958D4E7C72DB55A079DCC02AB63BED145C637.png;303F0CAEA2ECE31DE420F33A34304EA6394B701C.png; 2 ;1;42;141;1;232.0.22.40;5500;0;;1;T01.00.84_E01.01.01;
333;Lifestyle i rozrywka;TVN Style HD;TVN Style HD;HD;462;14176;IP;8031187B574F592C0DA7DCE6064EFB42F2033E03.png;C52AE8E793169A05B498DED89EDBFFC620BEA26A.png; ;1;31;130;1;232.0.21.159;5500;0;;1;T01.00.84_E01.01.01;
334;Lifestyle i rozrywka;TVN Turbo HD;TVN Turbo HD;HD;463;14178;IP;007FB68143158B9434C15DC0698A9D93F1C4C090.png;E0591498CAB296167B93F85A8ADECA80280D955E.png; ;1;32;131;1;232.0.21.160;5500;0;;1;T01.00.84_E01.01.01;
335;Lifestyle i rozrywka;HGTV HD;HGTV HD;HD;486;15021;IP;6C0241F3383EF411DCAA23616D5911522F6FC58D.png;074D861519D4A5271D167A75E780F27FA2C296B1.png; 1 ;1;524;623;1;232.0.21.140;5500;1;;1;T01.00.84_E01.01.01;
337;Lifestyle i rozrywka;TVP Rozrywka;TVP Rozrywka;SD;404;14193;IP;18386464AE423B7A3CAA5FFB07A44A8DDE64325E.png;2DE7825C10B37F7E480F3CBD4C6DF4823FB7CD7F.png; ;1;120;219;1;232.0.22.31;5500;0;;1;T01.00.84_E01.01.01;
338;Lifestyle i rozrywka;TLC HD;TLC HD;HD;359;14072;IP;8C9CC299F4C644FC0F599648A545D2AA21217525.png;8C9CC299F4C644FC0F599648A545D2AA21217525.png; ;1;196;295;1;232.0.20.16;5500;1;;1;T01.00.84_E01.01.01;
339;Lifestyle i rozrywka;Domo+ HD;Domo+ HD;HD;411;14210;IP;ACF546A9AA7459514C17044E4924880E6A58F33B.png;06191ED228248AD7F1DEE627FD93CEA9FFEE9B53.png; ;1;355;454;1;232.0.21.34;5500;0;;1;T01.00.84_E01.01.01;
340;Lifestyle i rozrywka;Kuchnia+ HD;Kuchnia+ HD;HD;423;14211;IP;4A61986E4B94456EB9E0436F3A0A4F5D1A66CA92.png;ABD35A64F8488BEE80C4F0A57EA0A12C0A8DAF85.png; ;1;356;455;1;232.0.21.57;5500;0;;1;T01.00.84_E01.01.01;
341;Lifestyle i rozrywka;Food Network HD;Food Network HD;HD;528;14293;IP;1B92520FA5EA9018B8FD0D5DC4569A3E65035527.png;B1B07AF06B2AA628AA4F405605C8A28837B6621A.png; ;1;293;392;1;232.0.22.124;5500;0;;1;T01.00.84_E01.01.01;
342;Lifestyle i rozrywka;BBC Brit HD;BBC Brit HD;HD;316;14252;IP;B40AA94A63BF4F2BEDB65C7A54D7326C471EAD68.png;0FF0A5D4D224C57988934055D4BF8BFBF8DE19F6.png; ;1;237;336;1;232.0.21.208;5500;0;;1;T01.00.84_E01.01.01;
343;Lifestyle i rozrywka;E! Polska HD;E! Polska HD;HD;498;14235;IP;CF6735C8B2B8F2692282D21E2D4F75FC0B923402.png;CF6735C8B2B8F2692282D21E2D4F75FC0B923402.png; ;1;275;374;1;232.0.22.64;5500;0;;1;T01.00.84_E01.01.01;
344;Lifestyle i rozrywka;CBS Reality;CBS Reality;SD;446;14226;IP;6D7EB90C7A14AF20A853283890D65437B6E0B7F4.png;EC8B818CFD0EFD19EA34F4489B5CB6BEC1AB3EDE.png; ;1;329;428;1;232.0.21.136;5500;0;;1;T01.00.84_E01.01.01;
345;Lifestyle i rozrywka;BBC Lifestyle HD;BBC Lifestyle HD;HD;105;14063;IP;B9DE8B718A9A8518A136ACA314C480A3048E6943.png;1A7300B52EF36EA1AD281DCECF56067377825AF8.png; ;1;97;196;1;232.0.21.86;5500;0;;1;T01.00.84_E01.01.01;
346;Lifestyle i rozrywka;Lifetime HD;Lifetime HD;HD;315;14251;IP;3EF7F37E46A024ACA8A658C30BF5E1A957B2584F.png;3EF7F37E46A024ACA8A658C30BF5E1A957B2584F.png; ;1;198;297;1;232.0.20.11;5500;1;;1;T01.00.84_E01.01.01;
347;Lifestyle i rozrywka;Polsat Play HD;Polsat Play HD;HD;525;14160;IP;E12AE1694EA30FE617A3828E5F0153812C4BD4E2.png;3ED7F36BEC8DF1D461410AE3E6D4E6C604C7BB24.png; ;1;296;395;1;232.0.22.103;5500;0;;1;T01.00.84_E01.01.01;
348;Lifestyle i rozrywka;Polsat Cafe HD;Polsat Cafe HD;HD;526;14161;IP;9D55644AC5CF87C58277FA072F11B4371CC96F6E.png;07167592FC980ACAEAC8FB41B2C3F08FC6AE1C2C.png; ;1;297;396;1;232.0.20.12;5500;1;;1;T01.00.84_E01.01.01;
349;Lifestyle i rozrywka;Fashion TV;Fashion TV;SD;122;14027;IP;3EAE98F7B5645400CE5E18CFF8FEE11259F7A61C.png;7EFE93FD5790D180B4FC323C3A1084222300FA9B.png; ;1;5;104;1;232.0.22.76;5500;0;;1;T01.00.84_E01.01.01;
350;Lifestyle i rozrywka;Mango 24;Mango 24;SD;487;14029;IP;3BD4043BF78B07552A534E6B6025E5C6B2E4A446.png;7953BC54667DFDFA30ECAD119460CD2DA15A4F2A.png; 2 ;1;216;315;1;232.0.21.252;5500;0;;1;T01.00.84_E01.01.01;
351;Lifestyle i rozrywka;To!TV;To!TV;SD;546;14006;IP;58A829651ABC5919FCFD869DEE3CF4EE380D8CB0.png;BE2ADDE96CEE61EE2B366DAA46C32BA15227E175.png; ;1;160;259;1;232.0.19.7;5500;1;;1;T01.00.84_E01.01.01;
352;Lifestyle i rozrywka;TBN Polska;TBN Polska;SD;560;14308;IP;A1FD33B8B4A63359F4F50FFF90295A32AC864BF8.png;5AB5628A3F0A6F06BD595395F641BAF37FD68B39.png; ;1;347;446;1;232.0.21.155;5500;0;;1;T01.00.84_E01.01.01;
353;Lifestyle i rozrywka;Adventure HD;Adventure HD;HD;496;14257;IP;B304774E123D2356DF3DECD8604E615F1F2A447C.png;697CA8C781FC56B4890408C259BDF411147B7130.png; ;1;270;369;1;232.0.20.4;5500;1;;1;T01.00.84_E01.01.01;
354;Lifestyle i rozrywka;ATM Rozrywka;ATM Rozrywka;SD;513;14261;IP;EF5DA4A5D1DD388AEC016119FD4F6240E8483721.png;72D1DCF124A65448B63782D5FB0091086D5714F3.png; ;1;273;372;1;232.0.21.146;5500;0;;1;T01.00.84_E01.01.01;
444;Nauka i Świat;National Geographic;National Geographic;SD;429;15032;IP;69D323D7D720DBD9F0AFF107A714404856CC7992.png;FAED6949D244EF2BCA1C039378A1CAE76C47F439.png; 2 ;1;110;209;1;232.0.21.28;5500;0;;1;T01.00.84_E01.01.01;
445;Nauka i Świat;TVP Historia;TVP Historia;SD;402;14134;IP;EFA039B2AEA8F16A006DEBD5D6F070504558CC30.png;C095424AA1FC90D4A3AC41473C499D8674CF69E6.png; 2 ;1;147;246;1;232.0.22.22;5500;0;;1;T01.00.84_E01.01.01;
446;Nauka i Świat;Fokus TV  HD;Fokus TV  HD;HD;291;14240;IP;2B93D63ACF22EC446E774965BF7413F7C40B5BA6.png;BF54C4A1AD99FE1F2ED481B5C361D354E038A6F6.png; ;1;530;629;1;232.0.20.86;5500;1;;1;T01.00.84_E01.01.01;
447;Nauka i Świat;Planete+ HD;Planete+ HD;HD;413;14212;IP;51ACEE73864950A7343F716498297B01CC336B45.png;5CCED6E53C0ED8DDE4DECB271AB1D3A3BC792F3C.png; ;1;358;457;1;232.0.21.42;5500;0;;1;T01.00.84_E01.01.01;
448;Nauka i Świat;Discovery Channel HD;Discovery Channel HD;HD;447;14155;IP;A711714373BBB6E0A6295F2D72E24F581E65E823.png;8861313945495322D3297ECFA4C7E769E297FFEB.png; ;1;129;228;1;232.0.21.138;5500;0;;1;T01.00.84_E01.01.01;
449;Nauka i Świat;ID HD;ID HD;HD;445;14118;IP;E2DF4E79D7574B5CF2E55C997ECE834F36EF5C6E.png;D33C38F43FE26F9D28B90B47DDFDDB5AFAE7E2DC.png; ;1;235;334;1;232.0.18.15;5500;1;;1;T01.00.84_E01.01.01;
450;Nauka i Świat;Discovery Historia;Discovery Historia;SD;448;14119;IP;A259C3E8667918B8F3A9F9764CD5823D713B57AB.png;97172C28D3226BF4538C82A0A873B59C0A8D7278.png; ;1;130;229;1;232.0.18.13;5500;1;;1;T01.00.84_E01.01.01;
451;Nauka i Świat;Discovery Life;Discovery Life;SD;90;15033;IP;01A7838F5402D52A83961BC663FADFD234806EDC.png;99E3FA37C4C8191DEF9E7C87EC15772A5218DF5E.png; ;1;123;222;1;232.0.22.32;5500;0;;1;T01.00.84_E01.01.01;
452;Nauka i Świat;Discovery Science HD;Discovery Science HD;HD;367;15037;IP;8856B6F4CBFD0438F212582D3E3F7366199DC907.png;04C3308343363CDE05FB8AD92225AFFE9480894C.png; ;1;253;352;1;232.0.21.224;5500;0;;1;T01.00.84_E01.01.01;
453;Nauka i Świat;DTX HD;DTX HD;HD;444;15036;IP;BAA81461E531FFB58EDDE5D48B089DFD868372AA.png;F1C189AAA785819B9804778D5A1F54F0B1D94BA8.png; ;1;236;335;1;232.0.18.14;5500;1;;1;T01.00.84_E01.01.01;
454;Nauka i Świat;Animal Planet HD;Animal Planet HD;HD;439;14157;IP;9FC6BC4363C3182B3B8189F7BE9FB9A60D0B9054.png;4CB16E73F5C2AB8768582024C15CF7A4DE9E0204.png; ;1;124;223;1;232.0.18.6;5500;1;;1;T01.00.84_E01.01.01;
455;Nauka i Świat;National Geographic HD;National Geographic HD;HD;427;14156;IP;D75C13C1EA0DC756C6900B5ABA328A268848CCBF.png;FAC749E1A13C3DDDA7EE6633955CBDA7FA86AFFB.png; ;1;122;221;1;232.0.21.66;5500;0;;1;T01.00.84_E01.01.01;
456;Lifestyle i rozrywka;Nat Geo Wild HD;Nat Geo Wild HD;HD;426;14169;IP;35ED421D4BF0F3FE02E1A853685785889FE9F874.png;1403B748ADB8218732DB3F712DD88BEF5DB94542.png; ;1;126;225;1;232.0.21.65;5500;0;;1;T01.00.84_E01.01.01;
457;Nauka i Świat;Nat Geo People HD;Nat Geo People HD;HD;527;14260;IP;96E5C0E35C45DAEA563BC06B61EE91D3AA2EB005.png;04179E19BE62BDBEB8A24BF731089500F32E380F.png; ;1;298;397;1;232.0.22.102;5500;0;;1;T01.00.84_E01.01.01;
458;Nauka i Świat;Polsat Doku HD;Polsat Doku HD;HD;454;14300;IP;812FA9656A052168160E986C243FE9A9F26C205B.png;C6EFC45260E799675BFAB84C9FB07186CC71E3B2.png; 14 ;1;116;215;1;232.0.21.166;5500;0;;1;T01.00.84_E01.01.01;
459;Nauka i Świat;BBC Earth HD;BBC Earth HD;HD;440;14154;IP;EF0AE2C1B39A7196A1B1B2C62099699FAC66C522.png;3169C41C51B935658DB83097BD6230F71DD14BC1.png; ;1;128;227;1;232.0.18.2;5500;1;;1;T01.00.84_E01.01.01;
460;Nauka i Świat;Polsat Viasat History HD;Polsat Viasat History HD;HD;558;14282;IP;26EAE1F61BFBE64C8ABB2FFD214B17C58A28B44E.png;608BF0289A2B6D2A65B8DE4E5CE374A419B6B3F2.png; ;1;345;444;1;232.0.21.210;5500;0;;1;T01.00.84_E01.01.01;
461;Nauka i Świat;History HD;History HD;HD;262;14196;IP;6A5882897C0807ED80A61D06158E7B02D83AE3F8.png;37E73011D575E6925646DA408C00E58142811DFE.png; ;1;46;135;1;232.0.22.117;5500;0;;1;T01.00.84_E01.01.01;
462;Nauka i Świat;H2 HD;H2 HD;HD;329;14256;IP;84C6DA24E31BE0025B4682FCE5556FD5D2638896.png;90A7E8DB5F5E397AA73D4E810165702C800607D3.png; ;1;357;456;1;232.0.22.122;5500;0;;1;T01.00.84_E01.01.01;
463;Nauka i Świat;Crime+Investigation Polsat HD;Crime+Investigation Polsat HD;SD;548;14188;IP;0FBECEB689DDCEB7CD37AF39A55946A0F72037C5.png;FFA572ED49BE71BDBFC07A689DBFFB7AD148F6D6.png; ;1;45;144;1;232.0.20.14;5500;1;;1;T01.00.84_E01.01.01;
464;Nauka i Świat;Polsat Viasat Explore HD;Polsat Viasat Explore HD;HD;557;14283;IP;F856F05CFB8CF25BB41B0FD3CA007E3ADB938D61.png;DE4B5709049754B6041D5B1B62257B706C12B8A6.png; ;1;344;443;1;232.0.21.209;5500;0;;1;T01.00.84_E01.01.01;
465;Nauka i Świat;Polsat Viasat Nature HD;Polsat Viasat Nature HD;SD;559;14284;IP;F457A09BA0807D80B5FFF935D6AE0F9BF3351E4C.png;F457A09BA0807D80B5FFF935D6AE0F9BF3351E4C.png; ;1;346;445;1;232.0.21.153;5500;0;;1;T01.00.84_E01.01.01;
467;Nauka i Świat;Travel Channel HD;Travel Channel HD;HD;529;14222;IP;66113D4A7488CC6238F9236598D891EE1F4B6B81.png;C4E7C7104CB5C86947E93F1DD839D4544FA80659.png; ;1;294;393;1;232.0.22.99;5500;0;;1;T01.00.84_E01.01.01;
468;Nauka i Świat;Russia Today Documentary;Russia Today Documentary;HD;347;14276;IP;F541FA2AFACB28A84C0B46253EFCF29BC163DDBB.png;5913BAFF6E394EF015072BB254BE82283BE0909C.png; ;1;107;206;1;232.0.22.70;5500;0;;1;T01.00.84_E01.01.01;
469;Nauka i Świat;Canal+ Discovery;Canal+ Discovery;HD;418;14254;IP;7FB08F01B2CF5D016EBC449952ECC2BE7DA0A8BE.png;209F4D71FD0BD993BB97D0F13C1A45BEF9DC2A7F.png; 13 ;1;239;338;1;232.0.21.46;5500;0;;1;T01.00.84_E01.01.01;
477;Nauka i Świat;TV Trwam;TV Trwam;SD;485;14049;IP;4CFBFED2B9DFEE86C6568FDAA4D9E73399A26EAA.png;AB1710AB357F7133FF19E325B95B013CF66D20C4.png; ;1;214;313;1;232.0.21.248;5500;0;;1;T01.00.84_E01.01.01;
555;Dzieci;TVP ABC;TVP ABC;SD;405;14242;IP;E260A300C7FAA286CF13A14B403A02E9FB3B10A0.png;EA98C4DE22BF090807C05C1846F1BB8CC51781FF.png; 2 ;1;416;515;1;232.0.22.44;5500;0;;1;T01.00.84_E01.01.01;
556;Dzieci;MiniMini+ HD;MiniMini+ HD;HD;422;14208;IP;7FD3B8ABD6172BF8F1B5C15A437D0039434A6BD8.png;D82FDAD5408B8A4E2B659A8AB356D3463535A048.png; ;1;240;339;1;232.0.21.54;5500;0;;1;T01.00.84_E01.01.01;
557;Dzieci;Disney Junior;Disney Junior;SD;356;14123;IP;D595F60C581DA4256D8DB6CB96BF9564013DA56D.png;3242A9F4B3B4B2CB352487D1B7D0AE1037203A7C.png; ;1;81;180;1;232.0.22.24;5500;0;;1;T01.00.84_E01.01.01;
558;Dzieci;Nick Jr.;Nick Jr.;SD;155;14187;IP;2C0CD0D1002F125941FE31E51F9CC4A610CE4174.png;F69F6B330CA271D8561D16E4E57935AF6414330E.png; ;1;91;190;1;232.0.22.8;5500;0;;1;T01.00.84_E01.01.01;
559;Dzieci;Baby TV;Baby TV;SD;67;14079;IP;BAD9E6670D3DA7E87B7079A9E7FC24E52356DE1A.png;206D65A32B47C0EEB3E74FD2EDFE2FA7AB711DD0.png; ;1;172;271;1;232.0.22.25;5500;0;;1;T01.00.84_E01.01.01;
560;Dzieci;CBeebies;CBeebies;SD;540;14066;IP;093FD089060329ECC63D4B7EEBBFD5ECEE630DB8.png;EDEA17CD763880DBAA23DE7AB8FE82BEBAAA94A4.png; ;1;86;185;1;232.0.22.107;5500;0;;1;T01.00.84_E01.01.01;
561;Dzieci;Boomerang HD;Boomerang HD;HD;511;14218;IP;35D88405F73AC057EB45942E452AF8DB068CC73D.png;35D88405F73AC057EB45942E452AF8DB068CC73D.png; ;1;389;488;1;232.0.22.121;5500;0;;1;T01.00.84_E01.01.01;
562;Dzieci;Duck TV;Duck TV;SD;541;14266;IP;17064B990FF6472B32BF14568EFFE773B7128D32.png;7A3D5DC2D369AC01A4C7922753797F3BD6A12000.png; ;1;302;401;1;232.0.22.72;5500;0;;1;T01.00.84_E01.01.01;
563;Inne kana\u0142y;Promo VOD 5 ;Promo VOD 5 ;HD;581;14243;IP;361C9B0093EDF4944F4A3A467BDAFC49A828AD90.png;E373D5B55116C64D4B75A3A78CD89521657635B5.png; ;1;374;473;1;232.0.7.7;5500;0;;1;T01.00.84_E01.01.01;
566;Dzieci;Nickelodeon;Nickelodeon;SD;66;14117;IP;CC497863393B0EA89EFDBB0FD109E1FE9DD0D92C.png;9BEAA36E3BBEDA00124667A5B2AE7C4C09E4DBA0.png; 2 ;1;82;181;1;232.0.22.14;5500;0;;1;T01.00.84_E01.01.01;
567;Dzieci;Disney Channel HD;Disney Channel HD;HD;357;15044;IP;9219427EC1937775F902DDEAE27B5FCD64FF58EB.png;78BF65A51C2AA2D8F20D73945A6834154F112499.png; ;1;252;351;1;232.0.21.223;5500;0;;1;T01.00.84_E01.01.01;
568;Dzieci;Disney XD;Disney XD;SD;536;15031;IP;9C1099805BF20719F20CAB874435282B62A3CF87.png;AA7D2760E1FFF7A03D646384B604CE18A0F3099A.png; ;1;135;234;1;232.0.22.4;5500;0;;1;T01.00.84_E01.01.01;
569;Dzieci;Cartoon Network HD;Cartoon Network HD;HD;507;14217;IP;9B611366B76ECE04C747235A70D759951EF58385.png;A6AA2323A36E5BCBCC5C4601D418D632B2F9504B.png; ;1;277;376;1;232.0.22.67;5500;0;;1;T01.00.84_E01.01.01;
571;Dzieci;teleTOON+ HD;teleTOON+ HD;HD;414;14209;IP;D8B9E730D8B4CE0FDDADE2B280EDD665108708E1.png;307AE42008114D00989881AAB69C7F8D3C82528E.png; ;1;359;458;1;232.0.21.37;5500;0;;1;T01.00.84_E01.01.01;
572;Dzieci;Da Vinci;Da Vinci;SD;514;14238;IP;BBD02CA142F61522077C7780DA3338F8FC874085.png;B23A298D8CA00EBA01A379F6D0D21BFE39EE729A.png; ;1;223;322;1;232.0.22.36;5500;0;;1;T01.00.84_E01.01.01;
573;Dzieci;Polsat JimJam;Polsat JimJam;SD;512;14158;IP;683B23AE19E1FD1010DADBEDDC18552CC0BF50D7.png;963B9EB198BA7004460555CD166FC240871A0B47.png; ;1;156;255;1;232.0.21.143;5500;0;;1;T01.00.84_E01.01.01;
574;Dzieci;Nicktoons HD;Nicktoons HD;HD;154;14186;IP;046E73ADA26ABEB8D99A7FA737D2B86EA96A28A5.png;CE99BD9E3ABAE0EA18CB79483CEA8686066E8881.png; ;1;92;191;1;232.0.20.10;5500;1;;1;T01.00.84_E01.01.01;
666;Muzyka;MTV Polska HD;MTV Polska HD;HD;499;15039;IP;B30D3C2CD0A71956EEE4AC3F7C0951DDBE065762.png;3425D1646D104C9C5BA5B534BCD74F67E66014DE.png; 2 ;1;281;380;1;232.0.22.65;5500;0;;1;T01.00.84_E01.01.01;
667;Muzyka;MTV Music;MTV Music;SD;114;14037;IP;3E35AF5C1169E08D348BD8088464C2DEB81A8C52.png;5A1775618007AA5FB6D1B527FD32A9F6C3573F58.png; 2 ;1;76;175;1;232.0.21.249;5500;0;;1;T01.00.84_E01.01.01;
668;Muzyka;Eska TV;Eska TV;SD;516;14121;IP;EE1ED69F8AE1A1D2BFF69E24EB90CCEE004A853E.png;340356ECAC99E59AE02DEEB84AB495C9DAEFE5DE.png; ;1;305;404;1;232.0.22.75;5500;0;;1;T01.00.84_E01.01.01;
669;Muzyka;Polo TV;Polo TV;SD;520;14181;IP;F9B55F16140BA60F92852C374B2490A645777C53.png;522F8039E672B6A6526D565FC4D66A5B07FB5100.png; ;1;512;611;1;232.0.22.98;5500;0;;1;T01.00.84_E01.01.01;
670;Muzyka;MTV Live HD;MTV Live HD;HD;112;14168;IP;A484076A044C9510045395D527E78149B146A3E8.png;643948391F0C341B635E53E371DD9E77D0C30F02.png; ;1;70;169;1;232.0.20.15;5500;1;;1;T01.00.84_E01.01.01;
671;Muzyka;MTV Dance;MTV Dance;SD;547;14274;IP;FE3E6C494E3C187A8467C134AB01760D53D91483.png;C0E2EB16295632F45956E962CEE14310DD151100.png; ;1;13;112;1;232.0.19.1;5500;1;;1;T01.00.84_E01.01.01;
672;Muzyka;MTV Rocks;MTV Rocks;SD;115;15040;IP;FD7F5579EDAB06ED95BB62543B284FA6B86B34B9.png;C24718886533CC5423BE9EAFFEC22A5F190ABDD6.png; ;1;363;462;1;232.0.22.128;5500;0;;1;T01.00.84_E01.01.01;
673;Muzyka;MTV Hits;MTV Hits;SD;370;14278;IP;80E497ADE476049ABDBC4C8C69D936BE6ED3F52E.png;055A95D25A7F613B7808450231D7EF9E5B5BE7EE.png; ;1;400;499;1;232.0.22.27;5500;0;;1;T01.00.84_E01.01.01;
674;Muzyka;VH1 European;VH1 European;SD;118;14129;IP;0E49705AF498128AEEC309B45D83707424E93DC4.png;5808D0D09501D34BDD2B18F04756F4029B28EAF9.png; ;1;157;256;1;232.0.21.251;5500;0;;1;T01.00.84_E01.01.01;
675;Muzyka;VH1 Classic;VH1 Classic;SD;348;14264;IP;F516E1F0DB55D5986785EC21F1A8DCF71E2768AE.png;8484DD519B625698A717C957A5D5797284EF07CB.png; ;1;56;155;1;232.0.21.253;5500;0;;1;T01.00.84_E01.01.01;
