KANAL;typ;nazwa_dluga;Nazwa_krotka;Rozdzielczosc;USI;EPG_ID;typ_kanalu;male_logo;duze_logo;Lista_praw;ON_ID;TS_ID;S_ID;Type;IP;Port;Protocol;Service_Name;Content_Rights;
0;MOZAIKA;;;;;;;;;;;T01.00.23_E01.00.26;
801;Obcoj\u0119zyczne;NTL Radomsko;NTL Radomsko;SD;333;14262;IP;ntl_radomsko_x_c5ab0000fcef831181d4d711a.png;ntl_radomsko_x_e27c72458855e949b03cd60b5.png;;1;60;159;1;232.0.6.47;5500;0;NTL Radomsko;1;T01.00.23_E01.00.26;
802;Obcoj\u0119zyczne;Zest TV;Zest TV;SD;431;14231;IP;x_satkurier_66bfba11aa066fc211621cc5a.png;x_satkurier_347e2aa960b19a42ed4e6f50c.png;;1;23;122;1;232.0.20.80;5500;0;Zest TV IP;1;T01.00.23_E01.00.26;
884;Og\u00f3lne;Tele 5;Tele 5;SD;125;14003;IP;_cc553885f440c520fce58312b.tele__polska__small;_bad219f32a0b1dbfbee96a0a0.tele__polska__big;;1;306;405;1;232.0.6.111;5500;0;Tele 5;1;T01.00.23_E01.00.26;
885;Og\u00f3lne;P1;P1;SD;126;14008;IP;x_p_1ee59b1acac43d47cd0090cb2.png;x_p_c13786728e9a6a59387a71108.png;;1;173;272;1;232.0.6.24;5500;0;P1;1;T01.00.23_E01.00.26;
886;Og\u00f3lne;TVS;TVS;SD;451;14007;IP;_e82515e797d80a97a6a94d7b2.tvs__small;_b58a80bf0e6cdad39e1044633.tvs__big;;1;360;459;1;232.0.20.142;5500;0;TVS IP;1;T01.00.23_E01.00.26;
888;Og\u00f3lne;Polsat 2 HD;Polsat 2 HD;HD;275;14139;IP;_60af3674237d25aca29ff7509.polsat___small;_19f09bfd42fe6bd0fcd4b7ec3.polsat___big;;1;249;348;1;232.0.11.20;5500;0;Polsat 2 HD;1;T01.00.23_E01.00.26;
889;Og\u00f3lne;TV6;TV6;SD;276;14173;IP;_a3d929e0b9a24308862ad4689.tv__small;_0c1b7de8ce7a9e228a661ca5b.tv__big;;1;61;160;1;232.0.6.2;5500;0;TV6;1;T01.00.23_E01.00.26;
890;Informacja;Polsat News HD;Polsat News HD;HD;295;14233;IP;x_polsatnewshd_4f11423b332a1b9769bb8dd99.png;x_polsatnewshd_6170e65db2357c39c50d6a3db.png;;1;243;342;1;232.0.11.14;5500;0;Polsat News HD;1;T01.00.23_E01.00.26;
891;Informacja;Polsat News 2;Polsat News 2;SD;19;14004;IP;x_polsat_news__5a155ae5b192154dead3cecc7.png;x_polsat_news__636430abd6fbf1f5bd1d34b83.png;;1;1;100;1;232.0.6.100;5500;0;Polsat News 2;1;T01.00.23_E01.00.26;
892;Filmy i seriale;Polsat Film HD;Polsat Film HD;HD;273;14230;IP;polsat_film_hd_x_d9b07558e630aeec7c0691b24.png;polsat_film_hd_x_23a8e4eaa9accd345ae5ac53a.png;;1;324;423;1;232.0.6.143;5500;0;Polsat Film HD;1;T01.00.23_E01.00.26;
893;Filmy i seriale;Polsat Romans;Polsat Romans;SD;271;14229;IP;polsat_romance_x_f9883ef8e1528f980568cb07e.png;polsat_romance_x_b3f6450a657fda37de2de0262.png;;1;65;164;1;232.0.6.7;5500;0;Polsat Romans;1;T01.00.23_E01.00.26;
894;Lifestyle i rozrywka;Polsat Cafe HD;Polsat Cafe HD;HD;283;14161;IP;polsat_cafe_hd_x_9e4e92f5eca533ab9f822e995.png;polsat_cafe_hd_x_dfc832086634567db99201a16.png;;1;251;350;1;232.0.11.22;5500;0;Polsat Cafe HD;1;T01.00.23_E01.00.26;
895;Lifestyle i rozrywka;Polsat Play HD;Polsat Play HD;HD;281;14160;IP;polsat_play_hd_x_02571ca7cf6117b275eb4eafe.png;polsat_play_hd_x_c3418585ada4f432b751c39b7.png;;1;250;349;1;232.0.11.21;5500;0;Polat Play HD;1;T01.00.23_E01.00.26;
990;Og\u00f3lne;RADIO;RADIO;SD;387;34231;IP;orange_x_d7638bbce99976cbc94c33477.png;orange_x_b87cedc1ade08c2e57c30636d.png;;1;1;1;2;232.0.5.1;5500;0;Dakota Radio;1;T01.00.23_E01.00.26;
994;Og\u00f3lne;TVP 1;TVP 1;SD;400;14012;IP;_7b2ad16076d55752f2a64656d.tvp__small;_59bac7167a3978e4704117440.tvp__big;2780757;1;69;168;1;232.0.12.35;5500;0;TVP 1 IP;1;T01.00.23_E01.00.26;
995;Og\u00f3lne;TVP 2;TVP 2;SD;401;14013;IP;_c374b1960c1bcbe1dc9191a7d.tvp__small;_a1450c6b0f082f71b99af9465.tvp__big;2780757;1;146;245;1;232.0.12.36;5500;0;TVP 2 IP;1;T01.00.23_E01.00.26;
996;Og\u00f3lne;TVN;TVN;SD;3;15042;IP;_d2f1823d5aa4bbd1c03c23693.tvn__small;_fb130dc5b3c92c1063f79e12c.tvn__big;2780757;1;48;147;1;232.0.12.6;5500;0;TVN;1;T01.00.23_E01.00.26;
997;Og\u00f3lne;TVN 7;TVN 7;SD;7;15043;IP;_869e986e3e78938e073427479.tvn_siedem__small;_577a59f10ce59fe46482eacd4.tvn_siedem__big;2780757;1;160;259;1;232.0.12.7;5500;0;TVN 7;1;T01.00.23_E01.00.26;
998;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
999;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1000;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1001;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1002;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1003;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1004;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1005;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1006;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1007;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
1008;Kanal_nie_wykorzystany_w_ESP;;;;;;;;;;;T01.00.23_E01.00.26;
